opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,deal_duration_days,close_month,close_year,close_quarter,close_yearmonth,discount_rate,is_won,agent_win_rate
77Q6KD0O,Deepak Yadav,D365 Sales,Statholdings,Lost,2025-10-09,2025-10-21,0.0,Rajesh Agarwal,Central,GTX,45650,employment,1997.0,24175.0,586.0,Surat,12.0,10,2025,4,2025-10,1.0,0,0.6
JIH6P53I,Deepak Yadav,D365 Field Services,Stanredtax,Won,2025-10-09,2025-10-10,93707.0,Rajesh Agarwal,Central,GTX,90968,finance,1987.0,140951.0,3798.0,Ahmedabad,1.0,10,2025,4,2025-10,0.0,1,0.6
WKTVP5WY,Pooja Desai,Power BI Dashboard,Sunnamplex,Won,2025-10-09,2025-10-10,4648.0,Anita Mishra,West,MG,4565,marketing,2008.0,74233.0,1593.0,Ahmedabad,1.0,10,2025,4,2025-10,0.0,1,0.65
10N0ZBYO,Pooja Desai,D365 Project Management,Singletechno,Won,2025-10-09,2025-10-11,285105.0,Anita Mishra,West,MG,281619,retail,1996.0,183840.0,5374.0,Mumbai,2.0,10,2025,4,2025-10,0.0,1,0.65
IUVAUQ6I,Amit Verma,D365 Project Management,Rangreen,Won,2025-10-09,2025-10-14,320380.0,Sanjay Bhatt,Central,MG,281619,technology,1987.0,243910.0,8775.0,Surat,5.0,10,2025,4,2025-10,0.0,1,0.67
YH5L64AP,Anjali Shah,Power BI Dashboard,Yearin,Lost,2025-10-09,2025-12-23,0.0,Chetan Pandey,East,MG,4565,retail,2005.0,187667.0,3851.0,Surat,75.0,12,2025,4,2025-12,1.0,0,0.63
A71ENBVA,Karan Malhotra,D365 Sales,Hottechi,Lost,2025-10-09,2025-10-17,0.0,Sunita Rao,West,GTX,45650,technology,1997.0,678142.0,16499.0,Mumbai,8.0,10,2025,4,2025-10,1.0,0,0.62
4X8WU71C,Karan Malhotra,D365 Project Management,Condax,Lost,2025-10-09,2025-10-11,0.0,Sunita Rao,West,MG,281619,medical,2017.0,377.0,9.0,Vadodara,2.0,10,2025,4,2025-10,1.0,0,0.62
03H4RXBI,Karan Malhotra,D365 Sales,Y-corporation,Won,2025-10-09,2025-12-17,40006.0,Sunita Rao,West,GTX,45650,employment,1983.0,238322.0,9561.0,Vadodara,69.0,12,2025,4,2025-12,0.12363636363636364,1,0.62
MQVOQZL7,Meera Iyer,Power BI Dashboard,Codehow,Lost,2025-10-10,2025-10-19,0.0,Sanjay Bhatt,Central,MG,4565,software,1998.0,225337.0,2641.0,Vadodara,9.0,10,2025,4,2025-10,1.0,0,0.62
OHD4TPKZ,Meera Iyer,D365 Field Services,Gogozoom,Won,2025-10-10,2025-10-11,96778.0,Sanjay Bhatt,Central,GTX,90968,telecommunications,2007.0,7194.0,187.0,Surat,1.0,10,2025,4,2025-10,0.0,1,0.62
V4PVZC5L,Boris Faz,Power BI Dashboard,Kinnamplus,Lost,2025-10-10,2025-10-18,0.0,Manish Tiwari,East,MG,4565,retail,2004.0,58326.0,1831.0,Ahmedabad,8.0,10,2025,4,2025-10,1.0,0,0.66
9G85W8XE,Corliss Cosme,D365 Field Services,Kan-code,Lost,2025-10-10,2025-10-15,0.0,Chetan Pandey,East,GTX,90968,software,1982.0,970936.0,34288.0,Vadodara,5.0,10,2025,4,2025-10,1.0,0,0.66
S6DXPVLA,Neha Gupta,D365 Field Services,Yearin,Lost,2025-10-10,2025-11-13,0.0,Manish Tiwari,East,GTX,90968,retail,2005.0,187667.0,3851.0,Surat,34.0,11,2025,4,2025-11,1.0,0,0.61
MKI4TLUN,Neha Gupta,D365 Business Central,Zencorporation,Won,2025-10-10,2025-12-18,424296.0,Manish Tiwari,East,GTX,400143,technology,2011.0,3386.0,142.0,Surat,69.0,12,2025,4,2025-12,0.0,1,0.61
H41YA4SB,Priya Patel,D365 Field Services,Toughzap,Lost,2025-10-10,2025-12-26,0.0,Rajesh Agarwal,Central,GTX,90968,retail,1995.0,27592.0,799.0,Ahmedabad,77.0,12,2025,4,2025-12,1.0,0,0.63
MW4MSIWW,Priya Patel,D365 Business Central,Warephase,Lost,2025-10-10,2025-10-14,0.0,Rajesh Agarwal,Central,GTX,400143,services,1997.0,169464.0,5276.0,Ahmedabad,4.0,10,2025,4,2025-10,1.0,0,0.63
XSQOEHEA,Vikram Singh,D365 Project Management,Lexiqvolax,Lost,2025-10-10,2025-10-15,0.0,Anita Mishra,West,MG,281619,medical,2004.0,134368.0,3889.0,Surat,5.0,10,2025,4,2025-10,1.0,0,0.7
GQT2DFWZ,Jonathan Berthelot,D365 Project Management,Treequote,Won,2025-10-10,2025-10-20,323036.0,Rajesh Agarwal,Central,MG,281619,telecommunications,1988.0,437085.0,8595.0,Mumbai,10.0,10,2025,4,2025-10,0.0,1,0.65
IQ9GMTBR,Rohan Nair,D365 Sales,Dalttechnology,Won,2025-10-10,2025-10-11,39259.0,Sunita Rao,West,GTX,45650,software,2013.0,8200.0,96.0,Vadodara,1.0,10,2025,4,2025-10,0.14,1,0.64
ZR8H455M,Kary Hendrixson,D365 Sales,Groovestreet,Lost,2025-10-10,2025-10-14,0.0,Sunita Rao,West,GTX,45650,retail,2003.0,18575.0,299.0,Ahmedabad,4.0,10,2025,4,2025-10,1.0,0,0.62
3F2EMUQ7,Kary Hendrixson,D365 Field Services,Scotfind,Lost,2025-10-10,2025-10-11,0.0,Sunita Rao,West,GTX,90968,software,1996.0,527454.0,16780.0,Vadodara,1.0,10,2025,4,2025-10,1.0,0,0.62
VB26KWQ6,Kary Hendrixson,D365 Sales,Faxquote,Won,2025-10-10,2025-11-20,42413.0,Sunita Rao,West,GTX,45650,telecommunications,1995.0,151543.0,5595.0,Mumbai,41.0,11,2025,4,2025-11,0.07090909090909091,1,0.62
7J1UD7ZW,Kary Hendrixson,D365 Sales,Hottechi,Won,2025-10-10,2025-10-12,42247.0,Sunita Rao,West,GTX,45650,technology,1997.0,678142.0,16499.0,Mumbai,2.0,10,2025,4,2025-10,0.07454545454545454,1,0.62
VR6NO9FA,Kary Hendrixson,D365 Sales,Labdrill,Won,2025-10-10,2025-10-22,43824.0,Sunita Rao,West,GTX,45650,medical,1985.0,227534.0,9226.0,Surat,12.0,10,2025,4,2025-10,0.04,1,0.62
O8QGRK5P,Kary Hendrixson,D365 Sales,Sunnamplex,Won,2025-10-10,2025-10-14,45567.0,Sunita Rao,West,GTX,45650,marketing,2008.0,74233.0,1593.0,Ahmedabad,4.0,10,2025,4,2025-10,0.0018181818181818182,1,0.62
BOD1GBJU,Preeti Kulkarni,D365 Sales,Rundofase,Lost,2025-10-10,2025-12-25,0.0,Sanjay Bhatt,Central,GTX,45650,technology,1983.0,83669.0,1238.0,Mumbai,76.0,12,2025,4,2025-12,1.0,0,0.55
TN3IRRND,Preeti Kulkarni,Power BI Dashboard,Gogozoom,Lost,2025-10-10,2025-10-19,0.0,Sanjay Bhatt,Central,MG,4565,telecommunications,2007.0,7194.0,187.0,Surat,9.0,10,2025,4,2025-10,1.0,0,0.55
PR224V1P,Marty Freudenburg,D365 Sales,Scottech,Lost,2025-10-10,2025-10-19,0.0,Rajesh Agarwal,Central,GTX,45650,marketing,2012.0,3767.0,100.0,Vadodara,9.0,10,2025,4,2025-10,1.0,0,0.63
60RDU2SZ,Marty Freudenburg,D365 Project Management,Globex Corporation,Won,2025-10-10,2025-10-17,296974.0,Rajesh Agarwal,Central,MG,281619,technology,2000.0,101569.0,2497.0,Surat,7.0,10,2025,4,2025-10,0.0,1,0.63
X2I316HD,Arjun Sharma,D365 Sales,dambase,Won,2025-10-10,2025-12-29,43409.0,Sanjay Bhatt,Central,GTX,45650,marketing,1995.0,180440.0,2928.0,Surat,80.0,12,2025,4,2025-12,0.04909090909090909,1,0.66
K5DNNWYT,Rosie Papadopoulos,D365 Business Central,Zencorporation,Won,2025-10-10,2025-10-11,379725.0,Chetan Pandey,East,GTX,400143,technology,2011.0,3386.0,142.0,Surat,1.0,10,2025,4,2025-10,0.05102675793403858,1,0.64
941E65Z7,Ritesh Jain,D365 Business Central,Plusstrip,Won,2025-10-10,2025-10-12,377816.0,Anita Mishra,West,GTX,400143,entertainment,2002.0,29034.0,315.0,Vadodara,2.0,10,2025,4,2025-10,0.05579755237502593,1,0.64
77UHLYMA,Karan Malhotra,D365 Sales,Konex,Lost,2025-10-10,2025-10-11,0.0,Sunita Rao,West,GTX,45650,technology,1980.0,639796.0,13756.0,Surat,1.0,10,2025,4,2025-10,1.0,0,0.62
VR1XYM23,Karan Malhotra,D365 Sales,Blackzim,Won,2025-10-10,2025-12-23,45733.0,Sunita Rao,West,GTX,45650,retail,2009.0,41260.0,1588.0,Surat,74.0,12,2025,4,2025-12,0.0,1,0.62
TQ6BTW2Z,Karan Malhotra,D365 Sales,Faxquote,Won,2025-10-10,2025-10-18,45235.0,Sunita Rao,West,GTX,45650,telecommunications,1995.0,151543.0,5595.0,Mumbai,8.0,10,2025,4,2025-10,0.00909090909090909,1,0.62
IVSOSC0E,Karan Malhotra,D365 Field Services,Y-corporation,Won,2025-10-10,2025-10-15,94122.0,Sunita Rao,West,GTX,90968,employment,1983.0,238322.0,9561.0,Vadodara,5.0,10,2025,4,2025-10,0.0,1,0.62
KI4LTBV6,Meera Iyer,D365 Project Management,Statholdings,Lost,2025-10-11,2025-10-13,0.0,Sanjay Bhatt,Central,MG,281619,employment,1997.0,24175.0,586.0,Surat,2.0,10,2025,4,2025-10,1.0,0,0.62
4VZ0JIVZ,Meera Iyer,D365 Project Management,Scottech,Won,2025-10-11,2025-10-16,285022.0,Sanjay Bhatt,Central,MG,281619,marketing,2012.0,3767.0,100.0,Vadodara,5.0,10,2025,4,2025-10,0.0,1,0.62
FNCXBWHQ,Boris Faz,D365 Sales,Condax,Won,2025-10-11,2025-12-27,41915.0,Manish Tiwari,East,GTX,45650,medical,2017.0,377.0,9.0,Vadodara,77.0,12,2025,4,2025-12,0.08181818181818182,1,0.66
Q306R9K4,Boris Faz,D365 Field Services,Ganjaflex,Won,2025-10-11,2025-10-21,88478.0,Manish Tiwari,East,GTX,90968,retail,1995.0,428173.0,17479.0,Ahmedabad,10.0,10,2025,4,2025-10,0.02737226277372263,1,0.66
KHRY7J40,Cassey Cress,D365 Sales,Zathunicon,Won,2025-10-11,2025-11-12,48140.0,Manish Tiwari,East,GTX,45650,retail,2010.0,5903.0,144.0,Vadodara,32.0,11,2025,4,2025-11,0.0,1,0.62
AP9MLRZJ,Corliss Cosme,D365 Business Central,Initech,Won,2025-10-11,2025-12-20,373583.0,Chetan Pandey,East,GTX,400143,telecommunications,1994.0,530789.0,20275.0,Surat,70.0,12,2025,4,2025-12,0.06637627048330222,1,0.66
46JP2TQB,Priya Patel,D365 Field Services,Globex Corporation,Lost,2025-10-11,2025-10-19,0.0,Rajesh Agarwal,Central,GTX,90968,technology,2000.0,101569.0,2497.0,Surat,8.0,10,2025,4,2025-10,1.0,0,0.63
W48N7MRO,Priya Patel,D365 Finance & Operations,Rundofase,Lost,2025-10-11,2025-10-13,0.0,Rajesh Agarwal,Central,GTX,455006,technology,1983.0,83669.0,1238.0,Mumbai,2.0,10,2025,4,2025-10,1.0,0,0.63
X4LSK4OE,Priya Patel,D365 Finance & Operations,Treequote,Won,2025-10-11,2025-11-03,513106.0,Rajesh Agarwal,Central,GTX,455006,telecommunications,1988.0,437085.0,8595.0,Mumbai,23.0,11,2025,4,2025-11,0.0,1,0.63
M1ZZYSTB,Nikhil Soni,D365 Business Central,Bubba Gump,Won,2025-10-11,2025-10-12,395329.0,Manish Tiwari,East,GTX,400143,software,2002.0,81953.0,2253.0,Mumbai,1.0,10,2025,4,2025-10,0.012030699025098528,1,0.57
0UOIGVEO,Nikhil Soni,D365 Project Management,Gekko & Co,Won,2025-10-11,2025-10-20,250992.0,Manish Tiwari,East,MG,281619,retail,1990.0,209229.0,3502.0,Ahmedabad,9.0,10,2025,4,2025-10,0.10875331564986737,1,0.57
AK9OXW30,Garret Kinder,Power BI Dashboard,Ganjaflex,Lost,2025-10-11,2025-10-12,0.0,Chetan Pandey,East,MG,4565,retail,1995.0,428173.0,17479.0,Ahmedabad,1.0,10,2025,4,2025-10,1.0,0,0.61
CFGYG1EC,Rahul Mehta,D365 Sales,Green-Plus,Lost,2025-10-11,2025-10-13,0.0,Sunita Rao,West,GTX,45650,services,2003.0,57452.0,1922.0,Surat,2.0,10,2025,4,2025-10,1.0,0,0.66
TS3P4VMD,Rahul Mehta,D365 Finance & Operations,Goodsilron,Won,2025-10-11,2025-10-19,560333.0,Sunita Rao,West,GTX,455006,marketing,2000.0,245077.0,5107.0,Mumbai,8.0,10,2025,4,2025-10,0.0,1,0.66
8PEB9FHX,Rahul Mehta,Power BI Dashboard,Goodsilron,Won,2025-10-11,2025-10-18,4482.0,Sunita Rao,West,MG,4565,marketing,2000.0,245077.0,5107.0,Mumbai,7.0,10,2025,4,2025-10,0.01818181818181818,1,0.66
V1YT1LP1,Jonathan Berthelot,D365 Sales,Stanredtax,Won,2025-10-11,2025-12-25,49136.0,Rajesh Agarwal,Central,GTX,45650,finance,1987.0,140951.0,3798.0,Ahmedabad,75.0,12,2025,4,2025-12,0.0,1,0.65
DTIZX4YN,Jonathan Berthelot,D365 Field Services,Cancity,Won,2025-10-11,2025-10-22,80427.0,Rajesh Agarwal,Central,GTX,90968,retail,2001.0,59645.0,2448.0,Vadodara,11.0,10,2025,4,2025-10,0.11587591240875912,1,0.65
KMBY0IGV,Rohan Nair,Power BI Dashboard,Dalttechnology,Won,2025-10-11,2025-10-12,3984.0,Sunita Rao,West,MG,4565,software,2013.0,8200.0,96.0,Vadodara,1.0,10,2025,4,2025-10,0.12727272727272726,1,0.64
XULGG5K8,Kary Hendrixson,D365 Sales,Konex,Lost,2025-10-11,2025-10-13,0.0,Sunita Rao,West,GTX,45650,technology,1980.0,639796.0,13756.0,Surat,2.0,10,2025,4,2025-10,1.0,0,0.62
KP8ZZ3Y6,Kary Hendrixson,D365 Field Services,Labdrill,Lost,2025-10-11,2025-12-23,0.0,Sunita Rao,West,GTX,90968,medical,1985.0,227534.0,9226.0,Surat,73.0,12,2025,4,2025-12,1.0,0,0.62
SBF5S7LF,Kary Hendrixson,D365 Finance & Operations,Hatfan,Won,2025-10-11,2025-10-21,544065.0,Sunita Rao,West,GTX,455006,services,1982.0,65774.0,1299.0,Ahmedabad,10.0,10,2025,4,2025-10,0.0,1,0.62
YIA65LM2,Preeti Kulkarni,D365 Project Management,Treequote,Lost,2025-10-11,2025-10-19,0.0,Sanjay Bhatt,Central,MG,281619,telecommunications,1988.0,437085.0,8595.0,Mumbai,8.0,10,2025,4,2025-10,1.0,0,0.55
TVBY6CND,Marty Freudenburg,D365 Finance & Operations,Bioholding,Won,2025-10-11,2025-12-15,437493.0,Rajesh Agarwal,Central,GTX,455006,medical,2012.0,48749.0,1356.0,Vadodara,65.0,12,2025,4,2025-12,0.03848960233491427,1,0.63
EC9H6XHB,Rosie Papadopoulos,Power BI Dashboard,Kan-code,Lost,2025-10-11,2025-11-22,0.0,Chetan Pandey,East,MG,4565,software,1982.0,970936.0,34288.0,Vadodara,42.0,11,2025,4,2025-11,1.0,0,0.64
47QKNXLO,Rosie Papadopoulos,D365 Sales,Yearin,Won,2025-10-11,2025-12-10,39176.0,Chetan Pandey,East,GTX,45650,retail,2005.0,187667.0,3851.0,Surat,60.0,12,2025,4,2025-12,0.14181818181818182,1,0.64
VW2PJALW,Amit Verma,D365 Finance & Operations,Cancity,Won,2025-10-11,2025-11-29,432513.0,Sanjay Bhatt,Central,GTX,455006,retail,2001.0,59645.0,2448.0,Vadodara,49.0,11,2025,4,2025-11,0.04943451295147756,1,0.67
GVLIYD9A,Ritesh Jain,D365 Sales,Y-corporation,Won,2025-10-11,2025-12-11,35690.0,Anita Mishra,West,GTX,45650,employment,1983.0,238322.0,9561.0,Vadodara,61.0,12,2025,4,2025-12,0.21818181818181817,1,0.64
II1GOQWL,Karan Malhotra,D365 Sales,Fasehatice,Lost,2025-10-11,2025-10-20,0.0,Sunita Rao,West,GTX,45650,retail,1990.0,412420.0,7523.0,Ahmedabad,9.0,10,2025,4,2025-10,1.0,0,0.62
4P5BOQB5,Karan Malhotra,D365 Business Central,Singletechno,Won,2025-10-11,2025-12-22,377235.0,Sunita Rao,West,GTX,400143,retail,1996.0,183840.0,5374.0,Mumbai,72.0,12,2025,4,2025-12,0.05724953329184816,1,0.62
QYYOVTHC,Boris Faz,D365 Field Services,Umbrella Corporation,Lost,2025-10-12,2025-10-19,0.0,Manish Tiwari,East,GTX,90968,finance,1998.0,167838.0,5113.0,Ahmedabad,7.0,10,2025,4,2025-10,1.0,0,0.66
AADN7F5T,Priya Patel,Power BI Dashboard,Zumgoity,Lost,2025-10-12,2025-10-17,0.0,Rajesh Agarwal,Central,MG,4565,medical,1984.0,36610.0,1210.0,Vadodara,5.0,10,2025,4,2025-10,1.0,0,0.63
U8CWFFRH,Jonathan Berthelot,D365 Project Management,Ron-tech,Lost,2025-10-12,2025-10-13,0.0,Rajesh Agarwal,Central,MG,281619,medical,1992.0,325561.0,6837.0,Vadodara,1.0,10,2025,4,2025-10,1.0,0,0.65
35HVN8Q3,Jonathan Berthelot,D365 Sales,Scottech,Won,2025-10-12,2025-10-21,43824.0,Rajesh Agarwal,Central,GTX,45650,marketing,2012.0,3767.0,100.0,Vadodara,9.0,10,2025,4,2025-10,0.04,1,0.65
PNNZM0OZ,Jonathan Berthelot,D365 Business Central,Conecom,Won,2025-10-12,2025-12-28,420312.0,Rajesh Agarwal,Central,GTX,400143,technology,2005.0,126215.0,1806.0,Vadodara,77.0,12,2025,4,2025-12,0.0,1,0.65
UYZQCWAC,Jonathan Berthelot,D365 Project Management,Conecom,Won,2025-10-12,2025-12-06,265849.0,Rajesh Agarwal,Central,MG,281619,technology,2005.0,126215.0,1806.0,Vadodara,55.0,12,2025,4,2025-12,0.055997642204538754,1,0.65
K0YFUK4X,Rohan Nair,D365 Sales,Scotfind,Won,2025-10-12,2025-11-02,45567.0,Sunita Rao,West,GTX,45650,software,1996.0,527454.0,16780.0,Vadodara,21.0,11,2025,4,2025-11,0.0018181818181818182,1,0.64
TUL0TZSR,Kary Hendrixson,D365 Sales,Dalttechnology,Won,2025-10-12,2025-10-23,49302.0,Sunita Rao,West,GTX,45650,software,2013.0,8200.0,96.0,Vadodara,11.0,10,2025,4,2025-10,0.0,1,0.62
LS2A22IA,Preeti Kulkarni,D365 Sales,Globex Corporation,Lost,2025-10-12,2025-10-21,0.0,Sanjay Bhatt,Central,GTX,45650,technology,2000.0,101569.0,2497.0,Surat,9.0,10,2025,4,2025-10,1.0,0,0.55
L5K0S1U3,Preeti Kulkarni,D365 Sales,Globex Corporation,Lost,2025-10-12,2025-10-22,0.0,Sanjay Bhatt,Central,GTX,45650,technology,2000.0,101569.0,2497.0,Surat,10.0,10,2025,4,2025-10,1.0,0,0.55
82LY53FE,Divya Pillai,D365 Sales,Labdrill,Won,2025-10-12,2025-11-01,43907.0,Anita Mishra,West,GTX,45650,medical,1985.0,227534.0,9226.0,Surat,20.0,11,2025,4,2025-11,0.038181818181818185,1,0.57
XRJTRP20,Sneha Joshi,D365 Business Central,Fasehatice,Won,2025-10-12,2025-10-17,373915.0,Sunita Rao,West,GTX,400143,retail,1990.0,412420.0,7523.0,Ahmedabad,5.0,10,2025,4,2025-10,0.06554656710226094,1,0.7
D00FIU21,Arjun Sharma,D365 Sales,Finhigh,Won,2025-10-12,2025-12-11,37931.0,Sanjay Bhatt,Central,GTX,45650,finance,2006.0,91502.0,1759.0,Ahmedabad,60.0,12,2025,4,2025-12,0.1690909090909091,1,0.66
C48I5WD9,Arjun Sharma,D365 Project Management,Warephase,Won,2025-10-12,2025-10-13,256470.0,Sanjay Bhatt,Central,MG,281619,services,1997.0,169464.0,5276.0,Ahmedabad,1.0,10,2025,4,2025-10,0.08930150309460655,1,0.66
HG0N3NJ4,Aakash Trivedi,Power BI Dashboard,Zencorporation,Won,2025-10-12,2025-10-14,4399.0,Manish Tiwari,East,MG,4565,technology,2011.0,3386.0,142.0,Surat,2.0,10,2025,4,2025-10,0.03636363636363636,1,0.65
5ZUKTSJV,Anjali Shah,D365 Field Services,Gekko & Co,Won,2025-10-12,2025-10-17,83332.0,Chetan Pandey,East,GTX,90968,retail,1990.0,209229.0,3502.0,Ahmedabad,5.0,10,2025,4,2025-10,0.08394160583941605,1,0.63
CD5B8P8U,Karan Malhotra,D365 Project Management,Hottechi,Lost,2025-10-12,2025-10-19,0.0,Sunita Rao,West,MG,281619,technology,1997.0,678142.0,16499.0,Mumbai,7.0,10,2025,4,2025-10,1.0,0,0.62
MBYY3F5P,Karan Malhotra,D365 Sales,J-Texon,Won,2025-10-12,2025-10-21,57768.0,Sunita Rao,West,GTX,45650,retail,1989.0,115260.0,3583.0,Vadodara,9.0,10,2025,4,2025-10,0.0,1,0.62
0V9YEQDU,Meera Iyer,Power BI Dashboard,Treequote,Lost,2025-10-13,2025-10-22,0.0,Sanjay Bhatt,Central,MG,4565,telecommunications,1988.0,437085.0,8595.0,Mumbai,9.0,10,2025,4,2025-10,1.0,0,0.62
76GEYK0T,Cassey Cress,D365 Field Services,Opentech,Won,2025-10-13,2025-10-23,73704.0,Manish Tiwari,East,GTX,90968,finance,1994.0,29484.0,853.0,Vadodara,10.0,10,2025,4,2025-10,0.1897810218978102,1,0.62
0QUXNGR1,Usha Naik,D365 Project Management,Warephase,Lost,2025-10-13,2025-10-18,0.0,Sanjay Bhatt,Central,MG,281619,services,1997.0,169464.0,5276.0,Ahmedabad,5.0,10,2025,4,2025-10,1.0,0,0.67
4N9E1F86,Corliss Cosme,D365 Field Services,Zathunicon,Lost,2025-10-13,2025-10-20,0.0,Chetan Pandey,East,GTX,90968,retail,2010.0,5903.0,144.0,Vadodara,7.0,10,2025,4,2025-10,1.0,0,0.66
895XMROB,Corliss Cosme,D365 Finance & Operations,Yearin,Lost,2025-10-13,2025-11-21,0.0,Chetan Pandey,East,GTX,455006,retail,2005.0,187667.0,3851.0,Surat,39.0,11,2025,4,2025-11,1.0,0,0.66
LFMLZPA5,Neha Gupta,D365 Business Central,Konex,Lost,2025-10-13,2025-10-22,0.0,Manish Tiwari,East,GTX,400143,technology,1980.0,639796.0,13756.0,Surat,9.0,10,2025,4,2025-10,1.0,0,0.61
H54N095V,Priya Patel,D365 Business Central,Gogozoom,Won,2025-10-13,2025-10-24,395661.0,Rajesh Agarwal,Central,GTX,400143,telecommunications,2007.0,7194.0,187.0,Surat,11.0,10,2025,4,2025-10,0.01120099564405725,1,0.63
FQPECFYO,Priya Patel,D365 Business Central,Hottechi,Won,2025-10-13,2025-12-20,404127.0,Rajesh Agarwal,Central,GTX,400143,technology,1997.0,678142.0,16499.0,Mumbai,68.0,12,2025,4,2025-12,0.0,1,0.63
933OT3AE,Priya Patel,D365 Project Management,Ron-tech,Won,2025-10-13,2025-10-14,288425.0,Rajesh Agarwal,Central,MG,281619,medical,1992.0,325561.0,6837.0,Vadodara,1.0,10,2025,4,2025-10,0.0,1,0.63
5HDKACI4,Nikhil Soni,D365 Sales,Initech,Lost,2025-10-13,2025-10-15,0.0,Manish Tiwari,East,GTX,45650,telecommunications,1994.0,530789.0,20275.0,Surat,2.0,10,2025,4,2025-10,1.0,0,0.57
GVEUKZ72,Nikhil Soni,Power BI Dashboard,Donware,Lost,2025-10-13,2025-12-09,0.0,Manish Tiwari,East,MG,4565,marketing,1999.0,99388.0,2570.0,Vadodara,57.0,12,2025,4,2025-12,1.0,0,0.57
YHOVVBSP,Nikhil Soni,D365 Project Management,Kan-code,Lost,2025-10-13,2025-12-10,0.0,Manish Tiwari,East,MG,281619,software,1982.0,970936.0,34288.0,Vadodara,58.0,12,2025,4,2025-12,1.0,0,0.57
ZN6HXJ5F,Vikram Singh,D365 Field Services,Rantouch,Lost,2025-10-13,2025-10-20,0.0,Anita Mishra,West,GTX,90968,telecommunications,1994.0,98639.0,3015.0,Mumbai,7.0,10,2025,4,2025-10,1.0,0,0.7
3IQ19UZ2,Vikram Singh,D365 Project Management,Kan-code,Won,2025-10-13,2025-10-14,269750.0,Anita Mishra,West,MG,281619,software,1982.0,970936.0,34288.0,Vadodara,1.0,10,2025,4,2025-10,0.0421455938697318,1,0.7
R2CG5WED,Rahul Mehta,D365 Finance & Operations,Singletechno,Lost,2025-10-13,2025-12-03,0.0,Sunita Rao,West,GTX,455006,retail,1996.0,183840.0,5374.0,Mumbai,51.0,12,2025,4,2025-12,1.0,0,0.66
GH0FU105,Divya Pillai,D365 Project Management,Nam-zim,Lost,2025-10-13,2025-10-18,0.0,Anita Mishra,West,MG,281619,services,1987.0,33664.0,1179.0,Ahmedabad,5.0,10,2025,4,2025-10,1.0,0,0.57
NDIZ18GW,Sneha Joshi,D365 Project Management,Cheers,Lost,2025-10-13,2025-10-25,0.0,Sunita Rao,West,MG,281619,entertainment,1993.0,354402.0,6472.0,Ahmedabad,12.0,10,2025,4,2025-10,1.0,0,0.7
BRIOGGKC,Arjun Sharma,D365 Project Management,Inity,Lost,2025-10-13,2025-11-29,0.0,Sanjay Bhatt,Central,MG,281619,marketing,1986.0,199497.0,8801.0,Mumbai,47.0,11,2025,4,2025-11,1.0,0,0.66
GZYL4SG1,Arjun Sharma,D365 Field Services,Rangreen,Won,2025-10-13,2025-10-26,81174.0,Sanjay Bhatt,Central,GTX,90968,technology,1987.0,243910.0,8775.0,Surat,13.0,10,2025,4,2025-10,0.10766423357664233,1,0.66
7ZASHEBX,Aakash Trivedi,Power BI Dashboard,Bubba Gump,Won,2025-10-13,2025-12-14,4067.0,Manish Tiwari,East,MG,4565,software,2002.0,81953.0,2253.0,Mumbai,62.0,12,2025,4,2025-12,0.10909090909090909,1,0.65
WJ9JNMJ2,Amit Verma,Power BI Dashboard,Stanredtax,Won,2025-10-13,2025-10-24,4067.0,Sanjay Bhatt,Central,MG,4565,finance,1987.0,140951.0,3798.0,Ahmedabad,11.0,10,2025,4,2025-10,0.10909090909090909,1,0.67
N3OWNMD3,Ritesh Jain,D365 Finance & Operations,Xx-holding,Lost,2025-10-13,2025-10-22,0.0,Anita Mishra,West,GTX,455006,finance,1993.0,625591.0,20293.0,Surat,9.0,10,2025,4,2025-10,1.0,0,0.64
8U3LICIW,Ritesh Jain,D365 Sales,Hottechi,Won,2025-10-13,2025-12-10,46729.0,Anita Mishra,West,GTX,45650,technology,1997.0,678142.0,16499.0,Mumbai,58.0,12,2025,4,2025-12,0.0,1,0.64
JALBPRSF,Anjali Shah,D365 Field Services,Umbrella Corporation,Lost,2025-10-13,2025-10-21,0.0,Chetan Pandey,East,GTX,90968,finance,1998.0,167838.0,5113.0,Ahmedabad,8.0,10,2025,4,2025-10,1.0,0,0.63
0E1HHXGB,Anjali Shah,Power BI Dashboard,Donware,Lost,2025-10-13,2025-10-15,0.0,Chetan Pandey,East,MG,4565,marketing,1999.0,99388.0,2570.0,Vadodara,2.0,10,2025,4,2025-10,1.0,0,0.63
MJXPSHYT,Anjali Shah,Power BI Dashboard,Zencorporation,Won,2025-10-13,2025-10-24,4399.0,Chetan Pandey,East,MG,4565,technology,2011.0,3386.0,142.0,Surat,11.0,10,2025,4,2025-10,0.03636363636363636,1,0.63
AF8SULB0,Usha Naik,D365 Field Services,Rangreen,Won,2025-10-14,2025-10-26,96944.0,Sanjay Bhatt,Central,GTX,90968,technology,1987.0,243910.0,8775.0,Surat,12.0,10,2025,4,2025-10,0.0,1,0.67
